Date,Timestamp,Volume,Open,High,Low,Close,EURUSD
20180326,15:30:00,4257.5700032711,1.24435,1.2447,1.2439,1.24447,EURUSD,
20180326,15:45:00,4222.5499984026,1.24447,1.24454,1.24385,1.244,EURUSD,
20180326,16:00:00,3812.970012784,1.244,1.24422,1.2437,1.24398,EURUSD,
20180326,16:15:00,3582.2500089407,1.24398,1.24482,1.24392,1.2446,EURUSD,
20180326,16:30:00,3672.96000337601,1.2446,1.24499,1.24444,1.24486,EURUSD,
20180326,16:45:00,3736.68000257015,1.24486,1.24487,1.24434,1.24442,EURUSD,
20180326,17:00:00,3266.16001021862,1.24441,1.24471,1.24416,1.24469,EURUSD,
20180326,17:15:00,2788.46000635624,1.24469,1.24488,1.24451,1.24476,EURUSD,
20180326,17:30:00,2627.75001466274,1.24476,1.2451,1.24463,1.24485,EURUSD,
20180326,17:45:00,2818.63000469655,1.24485,1.2456,1.24482,1.24526,EURUSD,
20180326,18:00:00,2922.81000900269,1.24525,1.24607,1.24521,1.24576,EURUSD,
20180326,18:15:00,2757.27000308037,1.24576,1.24615,1.24552,1.24607,EURUSD,
20180326,18:30:00,2773.04999947548,1.24605,1.24612,1.24555,1.24569,EURUSD,
20180326,18:45:00,2811.42000925541,1.24568,1.24588,1.2454,1.2455,EURUSD,
20180326,19:00:00,3141.68001818657,1.24548,1.24557,1.24516,1.24524,EURUSD,
20180326,19:15:00,2449.35001802444,1.24522,1.24537,1.24492,1.24514,EURUSD,
20180326,19:30:00,2988.70001220703,1.24518,1.24561,1.24511,1.24553,EURUSD,
20180326,19:45:00,2515.55001199245,1.24553,1.24563,1.24512,1.24517,EURUSD,
20180326,20:00:00,910.530006319284,1.24517,1.24529,1.2451,1.24521,EURUSD,
20180326,20:15:00,1196.43000209332,1.24521,1.24522,1.24497,1.24511,EURUSD,
20180326,20:30:00,1306.59001195431,1.24512,1.24527,1.24488,1.24494,EURUSD,
20180326,20:45:00,2008.77001129091,1.24495,1.24513,1.24412,1.24436,EURUSD,
20180326,21:00:00,738.160000681877,1.24433,1.24529,1.24417,1.24466,EURUSD,
20180326,21:15:00,455.230004072189,1.24466,1.24484,1.24462,1.24467,EURUSD,
20180326,21:30:00,1586.95001673698,1.24467,1.24493,1.24448,1.2447,EURUSD,
20180326,21:45:00,1396.29000959545,1.24473,1.24498,1.24467,1.24476,EURUSD,
20180326,22:00:00,880.080000668764,1.24475,1.24479,1.24453,1.24453,EURUSD,
20180326,22:15:00,1031.46001076698,1.24453,1.24478,1.24439,1.24466,EURUSD,
20180326,22:30:00,577.370001912117,1.24465,1.24487,1.24464,1.24479,EURUSD,
20180326,22:45:00,882.720006108284,1.24479,1.24525,1.24477,1.24518,EURUSD,
20180326,23:00:00,891.200005531311,1.24516,1.24521,1.24484,1.24504,EURUSD,
20180326,23:15:00,779.120002627373,1.24505,1.24544,1.24503,1.24539,EURUSD,
20180326,23:30:00,1403.1600009203,1.24541,1.24572,1.24505,1.24563,EURUSD,
20180326,23:45:00,974.999997258186,1.24563,1.24577,1.24553,1.24572,EURUSD,
20180327,00:00:00,2570.43000900745,1.2457,1.2457,1.24519,1.24522,EURUSD,
20180327,00:15:00,2135.5100069046,1.24524,1.24529,1.24489,1.24506,EURUSD,
20180327,00:30:00,2009.08000147343,1.24507,1.24525,1.24484,1.24515,EURUSD,
20180327,00:45:00,2453.30999958515,1.24514,1.24517,1.24469,1.24495,EURUSD,
20180327,01:00:00,2132.23000752926,1.24495,1.24531,1.24484,1.24509,EURUSD,
20180327,01:15:00,2287.78000688553,1.24508,1.24517,1.24437,1.24439,EURUSD,
20180327,01:30:00,2448.6700026989,1.24437,1.24479,1.24436,1.24477,EURUSD,
20180327,01:45:00,2123.47000205517,1.24477,1.24478,1.24422,1.24429,EURUSD,
20180327,02:00:00,2284.71000957489,1.24429,1.24472,1.24422,1.24469,EURUSD,
20180327,02:15:00,1528.96000313759,1.24468,1.24474,1.24427,1.2446,EURUSD,
20180327,02:30:00,1364.17000555992,1.24461,1.24493,1.2446,1.2448,EURUSD,
20180327,02:45:00,52586.0101306438,1.2448,1.24484,1.24444,1.24465,EURUSD,
20180327,03:00:00,1523.77001011372,1.24466,1.24519,1.24465,1.24518,EURUSD,
20180327,03:15:00,1651.59000957012,1.24519,1.2455,1.24515,1.24539,EURUSD,
20180327,03:30:00,1351.0400108099,1.24539,1.24539,1.24508,1.24525,EURUSD,
20180327,03:45:00,1198.52000200748,1.24526,1.24542,1.24513,1.24516,EURUSD,
20180327,04:00:00,795.060000658035,1.24515,1.24538,1.24505,1.24512,EURUSD,
20180327,04:15:00,912.660001993179,1.24512,1.24537,1.2451,1.24529,EURUSD,
20180327,04:30:00,1316.35999846458,1.24529,1.24546,1.2451,1.24516,EURUSD,
20180327,04:45:00,1297.61000168324,1.24516,1.24532,1.24485,1.24496,EURUSD,
20180327,05:00:00,937.620001316071,1.24497,1.24517,1.24493,1.245,EURUSD,
20180327,05:15:00,1261.48000025749,1.245,1.2451,1.2449,1.2449,EURUSD,
20180327,05:30:00,1811.51000869274,1.2449,1.24494,1.24429,1.24435,EURUSD,
20180327,05:45:00,1692.85000145435,1.24435,1.24493,1.24429,1.24487,EURUSD,
20180327,06:00:00,2257.56000506878,1.24488,1.24546,1.24461,1.24506,EURUSD,
20180327,06:15:00,2978.78000831604,1.24506,1.24571,1.24492,1.2452,EURUSD,
20180327,06:30:00,4312.65000963211,1.24524,1.24743,1.24518,1.24728,EURUSD,
20180327,06:45:00,3967.77001321316,1.24728,1.24765,1.2465,1.24652,EURUSD,
20180327,07:00:00,5091.62002754211,1.24649,1.247,1.24585,1.24659,EURUSD,
20180327,07:15:00,3547.73001146317,1.24659,1.24722,1.24645,1.24668,EURUSD,
20180327,07:30:00,4131.91001284122,1.24669,1.24741,1.2461,1.24612,EURUSD,
20180327,07:45:00,3061.0400094986,1.24612,1.24664,1.2461,1.24652,EURUSD,
20180327,08:00:00,4699.94000637531,1.2465,1.24657,1.24363,1.24413,EURUSD,
20180327,08:15:00,3380.9300109148,1.24413,1.24491,1.24406,1.24472,EURUSD,
20180327,08:30:00,4310.1499966383,1.24473,1.24473,1.24262,1.24278,EURUSD,
20180327,08:45:00,3791.38000392914,1.24278,1.24332,1.24261,1.24298,EURUSD,
20180327,09:00:00,3601.46000421047,1.24298,1.24307,1.24251,1.2426,EURUSD,
20180327,09:15:00,3482.79000675678,1.24261,1.24263,1.2418,1.24215,EURUSD,
20180327,09:30:00,3016.46999716759,1.24215,1.24233,1.24151,1.24164,EURUSD,
20180327,09:45:00,3154.03000283241,1.24164,1.24195,1.24098,1.24137,EURUSD,
20180327,10:00:00,3052.35000538826,1.24138,1.24167,1.24112,1.24164,EURUSD,
20180327,10:15:00,2566.28000545502,1.24164,1.24198,1.24149,1.24152,EURUSD,
20180327,10:30:00,2518.11000835896,1.24152,1.24197,1.24117,1.24129,EURUSD,
20180327,10:45:00,3152.70000195503,1.24129,1.2413,1.24049,1.24069,EURUSD,
20180327,11:00:00,3767.88001203537,1.24068,1.24074,1.23941,1.23979,EURUSD,
20180327,11:15:00,3477.04000759125,1.23978,1.2404,1.2394,1.23944,EURUSD,
20180327,11:30:00,3727.83000385761,1.23945,1.24048,1.2393,1.23997,EURUSD,
20180327,11:45:00,3748.23000347614,1.23997,1.2405,1.23896,1.23911,EURUSD,
20180327,12:00:00,4759.29000711441,1.23911,1.23913,1.23723,1.23755,EURUSD,
20180327,12:15:00,4900.74000751972,1.23753,1.23812,1.23741,1.23783,EURUSD,
20180327,12:30:00,3962.8400015831,1.23785,1.23869,1.23764,1.23857,EURUSD,
20180327,12:45:00,4071.09001278877,1.23858,1.23896,1.23826,1.23869,EURUSD,
20180327,13:00:00,4231.17000937462,1.23867,1.23909,1.23774,1.23806,EURUSD,
20180327,13:15:00,3936.14999699593,1.23805,1.23872,1.23784,1.2382,EURUSD,
20180327,13:30:00,3825.80999159813,1.23823,1.23934,1.23814,1.23911,EURUSD,
20180327,13:45:00,4301.88001334667,1.23911,1.23988,1.23899,1.23904,EURUSD,
20180327,14:00:00,5280.83000469208,1.23906,1.24053,1.23906,1.24033,EURUSD,
20180327,14:15:00,5008.04001045227,1.24034,1.24091,1.23923,1.23996,EURUSD,
20180327,14:30:00,4707.57000589371,1.23996,1.23996,1.23914,1.23964,EURUSD,
20180327,14:45:00,6076.88999259472,1.23962,1.24032,1.23896,1.23933,EURUSD,
20180327,15:00:00,4892.46000862122,1.23934,1.23987,1.23896,1.23963,EURUSD,
20180327,15:15:00,4111.25999820232,1.2396,1.24011,1.23953,1.24005,EURUSD,
20180327,15:30:00,3125.44000215828,1.24007,1.24067,1.24006,1.2405,EURUSD,
20180327,15:45:00,3517.54999637604,1.24053,1.24134,1.24035,1.24082,EURUSD,
20180327,16:00:00,3686.29000794888,1.24081,1.24123,1.24065,1.24111,EURUSD,
20180327,16:15:00,3940.02000284195,1.24112,1.24151,1.24093,1.24104,EURUSD,
20180327,16:30:00,2862.02999424934,1.24104,1.24153,1.24096,1.24108,EURUSD,
20180327,16:45:00,2950.7400135994,1.24108,1.24158,1.24101,1.24134,EURUSD,
20180327,17:00:00,2327.68000566959,1.24134,1.24149,1.24102,1.24111,EURUSD,
20180327,17:15:00,2516.61999797821,1.24108,1.24122,1.24042,1.24053,EURUSD,
20180327,17:30:00,3086.06001186371,1.24054,1.24145,1.24049,1.24113,EURUSD,
20180327,17:45:00,2959.47001004219,1.24114,1.24115,1.2407,1.24092,EURUSD,
20180327,18:00:00,2341.4399998188,1.24092,1.24116,1.24061,1.2407,EURUSD,
20180327,18:15:00,2562.58000087738,1.24071,1.24099,1.24055,1.24064,EURUSD,
20180327,18:30:00,2855.28999876976,1.24064,1.24065,1.24012,1.24045,EURUSD,
20180327,18:45:00,2979.4800028801,1.24045,1.24049,1.24,1.24001,EURUSD,
20180327,19:00:00,3324.16000232846,1.24,1.24036,1.23998,1.24031,EURUSD,
20180327,19:15:00,2345.8100041151,1.24031,1.24056,1.24016,1.24029,EURUSD,
20180327,19:30:00,3593.98001694679,1.24028,1.24041,1.23955,1.23956,EURUSD,
20180327,19:45:00,2888.09001463652,1.23955,1.24003,1.23945,1.23963,EURUSD,
20180327,20:00:00,993.800005793571,1.23963,1.24045,1.23963,1.24042,EURUSD,
20180327,20:15:00,904.950006008148,1.24042,1.24042,1.24026,1.24037,EURUSD,
20180327,20:30:00,1208.58000576496,1.24039,1.24042,1.24015,1.24016,EURUSD,
20180327,20:45:00,838.390005946159,1.24015,1.24027,1.24007,1.24022,EURUSD,
20180327,21:00:00,1673.79000467062,1.24018,1.24059,1.24008,1.24039,EURUSD,
20180327,21:15:00,1247.93001317978,1.24039,1.24061,1.24014,1.24041,EURUSD,
20180327,21:30:00,1540.63002443314,1.24041,1.24068,1.24039,1.24045,EURUSD,
20180327,21:45:00,2030.2200095281,1.24045,1.24067,1.24025,1.24057,EURUSD,
20180327,22:00:00,1056.03000801802,1.2405,1.24075,1.24036,1.24055,EURUSD,
20180327,22:15:00,303.200001120567,1.24056,1.24065,1.24049,1.24055,EURUSD,
20180327,22:30:00,376.560001730919,1.24056,1.24078,1.24054,1.24072,EURUSD,
20180327,22:45:00,1098.44999802113,1.2407,1.24086,1.24058,1.24058,EURUSD,
20180327,23:00:00,1224.09000205994,1.24063,1.24083,1.24059,1.24082,EURUSD,
20180327,23:15:00,995.6000020504,1.24082,1.24087,1.24057,1.24062,EURUSD,
20180327,23:30:00,706.640000462532,1.24063,1.24071,1.24055,1.24063,EURUSD,
20180327,23:45:00,1157.31000101566,1.24062,1.24088,1.24053,1.24087,EURUSD,
20180328,00:00:00,1570.70000040531,1.24086,1.24111,1.24067,1.24093,EURUSD,
20180328,00:15:00,1538.96000683308,1.24093,1.24133,1.24083,1.24131,EURUSD,
20180328,00:30:00,1736.04000401497,1.24131,1.24146,1.241,1.2412,EURUSD,
20180328,00:45:00,1531.9700012207,1.2412,1.24158,1.24111,1.24126,EURUSD,
20180328,01:00:00,1708.74999523163,1.24127,1.24153,1.24113,1.24119,EURUSD,
20180328,01:15:00,1822.39999783039,1.24119,1.24152,1.24092,1.24144,EURUSD,
20180328,01:30:00,2154.62000358105,1.24145,1.24185,1.24138,1.24143,EURUSD,
20180328,01:45:00,1679.22000300884,1.24143,1.24194,1.2414,1.24155,EURUSD,
20180328,02:00:00,3390.50000226498,1.24155,1.24161,1.24106,1.24111,EURUSD,
20180328,02:15:00,1610.76000273228,1.24111,1.24203,1.24097,1.24198,EURUSD,
20180328,02:30:00,1285.36001074314,1.24198,1.24198,1.24167,1.24173,EURUSD,
20180328,02:45:00,1124.67000198364,1.24173,1.24213,1.24163,1.24176,EURUSD,
20180328,03:00:00,963.140003323555,1.24176,1.24192,1.24164,1.24168,EURUSD,
20180328,03:15:00,843.090004563332,1.24167,1.24189,1.24164,1.24185,EURUSD,
20180328,03:30:00,857.549996852875,1.24186,1.24192,1.24175,1.24185,EURUSD,
20180328,03:45:00,1050.8000010252,1.24186,1.24215,1.24179,1.24211,EURUSD,
20180328,04:00:00,1136.80000114441,1.24211,1.24212,1.24159,1.24181,EURUSD,
20180328,04:15:00,1015.71000277996,1.2418,1.24183,1.24155,1.24182,EURUSD,
20180328,04:30:00,1021.06999886036,1.24182,1.24182,1.24139,1.24146,EURUSD,
20180328,04:45:00,3303.55000281334,1.24146,1.24148,1.24071,1.24081,EURUSD,
20180328,05:00:00,1812.00000846386,1.24081,1.24089,1.24032,1.24051,EURUSD,
20180328,05:15:00,2161.06000506878,1.24045,1.2407,1.2403,1.24064,EURUSD,
20180328,05:30:00,1313.76000249386,1.24063,1.2408,1.24059,1.2407,EURUSD,
20180328,05:45:00,1470.96000957489,1.24069,1.24103,1.24063,1.2407,EURUSD,
20180328,06:00:00,2757.22000563145,1.24066,1.24066,1.23998,1.24015,EURUSD,
20180328,06:15:00,4017.79000902176,1.24013,1.24013,1.23903,1.23959,EURUSD,
20180328,06:30:00,4048.11001944542,1.23961,1.23962,1.23836,1.23884,EURUSD,
20180328,06:45:00,3041.02001035213,1.23885,1.23967,1.23882,1.23936,EURUSD,
20180328,07:00:00,3941.7500140667,1.23934,1.24017,1.23902,1.23902,EURUSD,
20180328,07:15:00,4137.9600071907,1.23902,1.23909,1.23764,1.23848,EURUSD,
20180328,07:30:00,3944.88000977039,1.23849,1.23907,1.23821,1.23897,EURUSD,
20180328,07:45:00,3897.00998938084,1.23896,1.23995,1.23893,1.23987,EURUSD,
20180328,08:00:00,3826.03999173641,1.23988,1.24056,1.23967,1.24046,EURUSD,
20180328,08:15:00,3776.40998756886,1.24045,1.24045,1.2396,1.24029,EURUSD,
20180328,08:30:00,4132.67998576164,1.24029,1.24086,1.2398,1.24053,EURUSD,
20180328,08:45:00,3311.18999183178,1.24052,1.24055,1.23969,1.23974,EURUSD,
20180328,09:00:00,3930.96999597549,1.23974,1.23974,1.23859,1.23894,EURUSD,
20180328,09:15:00,4379.44998013973,1.23892,1.23984,1.23836,1.23962,EURUSD,
20180328,09:30:00,3217.96998667717,1.23963,1.23974,1.2384,1.23842,EURUSD,
20180328,09:45:00,3367.50998842716,1.23843,1.23928,1.23843,1.23919,EURUSD,
20180328,10:00:00,3188.84998714924,1.23919,1.23983,1.23916,1.23963,EURUSD,
20180328,10:15:00,3252.37998759747,1.23963,1.23984,1.23883,1.23909,EURUSD,
20180328,10:30:00,3583.83998465538,1.23908,1.23958,1.23866,1.23952,EURUSD,
20180328,10:45:00,3682.31998717785,1.23954,1.23961,1.23909,1.23912,EURUSD,
20180328,11:00:00,3555.33999168873,1.23912,1.23937,1.23882,1.23923,EURUSD,
20180328,11:15:00,3480.58998560905,1.23923,1.24001,1.2392,1.23983,EURUSD,
20180328,11:30:00,3905.27998781204,1.23983,1.24024,1.23976,1.23981,EURUSD,
20180328,11:45:00,4175.89999389648,1.23982,1.24049,1.23958,1.24041,EURUSD,
20180328,12:00:00,4463.46998880804,1.24041,1.24087,1.23963,1.23976,EURUSD,
20180328,12:15:00,4067.56999158859,1.23975,1.24023,1.23915,1.23925,EURUSD,
20180328,12:30:00,4470.94998800755,1.23924,1.23952,1.23862,1.23889,EURUSD,
20180328,12:45:00,4811.78998315334,1.23889,1.23895,1.23771,1.2383,EURUSD,
20180328,13:00:00,6037.99998211861,1.23829,1.23838,1.23638,1.2365,EURUSD,
20180328,13:15:00,5240.76998221874,1.2365,1.23689,1.23496,1.23543,EURUSD,
20180328,13:30:00,5473.82998347282,1.23543,1.23557,1.23444,1.23472,EURUSD,
20180328,13:45:00,6119.12998080254,1.23475,1.23492,1.23349,1.23428,EURUSD,
20180328,14:00:00,5822.14998447895,1.23428,1.23488,1.23373,1.23479,EURUSD,
20180328,14:15:00,4375.85998821259,1.2348,1.23498,1.23429,1.23429,EURUSD,
20180328,14:30:00,3653.50999975204,1.23427,1.23492,1.23419,1.23477,EURUSD,
20180328,14:45:00,4757.19000077248,1.23481,1.23516,1.23461,1.23516,EURUSD,
20180328,15:00:00,4542.92000520229,1.23515,1.23599,1.23496,1.23545,EURUSD,
20180328,15:15:00,4085.27001667023,1.23548,1.23568,1.23427,1.23478,EURUSD,
20180328,15:30:00,4281.79000139236,1.23477,1.23504,1.2343,1.23496,EURUSD,
20180328,15:45:00,3719.62000775337,1.23498,1.23549,1.23475,1.23496,EURUSD,
20180328,16:00:00,5228.33999419212,1.23498,1.23526,1.23447,1.23473,EURUSD,
20180328,16:15:00,3536.6999989748,1.23473,1.23481,1.2341,1.23456,EURUSD,
20180328,16:30:00,2697.68000102043,1.23456,1.23489,1.23426,1.23426,EURUSD,
20180328,16:45:00,2646.30000329018,1.23424,1.23464,1.23383,1.23459,EURUSD,
20180328,17:00:00,2622.09000039101,1.23458,1.23509,1.2343,1.23447,EURUSD,
20180328,17:15:00,3243.27001309395,1.23447,1.23447,1.23309,1.23311,EURUSD,
20180328,17:30:00,3691.02000021935,1.23311,1.2334,1.23165,1.23186,EURUSD,
20180328,17:45:00,3706.10999500752,1.23186,1.232,1.23139,1.23169,EURUSD,
20180328,18:00:00,3076.48999488354,1.2317,1.23187,1.23111,1.23116,EURUSD,
20180328,18:15:00,3966.19999313354,1.23115,1.2312,1.23007,1.23099,EURUSD,
20180328,18:30:00,3097.44999372959,1.231,1.23119,1.23055,1.23104,EURUSD,
20180328,18:45:00,2691.8800034523,1.23106,1.23151,1.23081,1.23128,EURUSD,
20180328,19:00:00,2785.8800047636,1.23127,1.2315,1.231,1.23126,EURUSD,
20180328,19:15:00,2894.43000614643,1.23126,1.23126,1.23064,1.23079,EURUSD,
20180328,19:30:00,2414.65999567509,1.23079,1.23081,1.23012,1.23054,EURUSD,
20180328,19:45:00,2679.17999577522,1.23054,1.23057,1.23001,1.23008,EURUSD,
20180328,20:00:00,1425.41000080109,1.23009,1.23092,1.23005,1.23076,EURUSD,
20180328,20:15:00,923.270008921623,1.23076,1.23099,1.23066,1.23095,EURUSD,
20180328,20:30:00,802.200004458427,1.23093,1.23096,1.23072,1.2308,EURUSD,
20180328,20:45:00,780.620000123978,1.23079,1.23088,1.23053,1.23085,EURUSD,
20180328,21:00:00,684.680003345013,1.23081,1.23081,1.23048,1.23076,EURUSD,
20180328,21:15:00,611.470005512238,1.23076,1.23115,1.23074,1.23093,EURUSD,
20180328,21:30:00,1171.20000469685,1.2309,1.23114,1.23079,1.231,EURUSD,
20180328,21:45:00,719.460006020963,1.23102,1.23102,1.23089,1.231,EURUSD,
20180328,22:00:00,1155.14000493288,1.231,1.23109,1.23074,1.23085,EURUSD,
20180328,22:15:00,763.140004754066,1.23086,1.23114,1.23079,1.23107,EURUSD,
20180328,22:30:00,982.340000152588,1.23106,1.23132,1.23097,1.23129,EURUSD,
20180328,22:45:00,810.780000090599,1.23129,1.23129,1.2309,1.23095,EURUSD,
20180328,23:00:00,1567.22000575066,1.23094,1.23116,1.23084,1.23101,EURUSD,
20180328,23:15:00,691.11999976635,1.23101,1.23101,1.23077,1.23089,EURUSD,
20180328,23:30:00,813.16999745369,1.23089,1.23094,1.23054,1.23066,EURUSD,
20180328,23:45:00,1008.15999948978,1.23065,1.23133,1.23061,1.23125,EURUSD,
20180329,00:00:00,2096.24000406265,1.23124,1.23132,1.23015,1.23024,EURUSD,
20180329,00:15:00,1617.49000179768,1.23024,1.2309,1.23022,1.23081,EURUSD,
20180329,00:30:00,1127.88000166416,1.2308,1.23123,1.2306,1.23105,EURUSD,
20180329,00:45:00,1781.79000890255,1.23106,1.23143,1.23066,1.23125,EURUSD,
20180329,01:00:00,2172.31000506878,1.23125,1.23194,1.2312,1.2318,EURUSD,
20180329,01:15:00,2307.45001614094,1.23179,1.23198,1.23165,1.23193,EURUSD,
20180329,01:30:00,2307.33001363277,1.23193,1.23239,1.23157,1.2322,EURUSD,
20180329,01:45:00,2126.61000859737,1.2322,1.23229,1.23175,1.23175,EURUSD,
20180329,02:00:00,1600.72000718117,1.23176,1.23229,1.23168,1.23228,EURUSD,
20180329,02:15:00,1565.13001036644,1.23229,1.2326,1.23216,1.23244,EURUSD,
20180329,02:30:00,1495.02000796795,1.23244,1.23247,1.23219,1.23232,EURUSD,
20180329,02:45:00,1405.27000451088,1.23236,1.23257,1.23223,1.23231,EURUSD,
20180329,03:00:00,1475.14999866486,1.23231,1.23242,1.23199,1.23226,EURUSD,
20180329,03:15:00,886.550006985664,1.23227,1.23238,1.23215,1.23228,EURUSD,
20180329,03:30:00,1110.77001070976,1.23227,1.23268,1.23224,1.23264,EURUSD,
20180329,03:45:00,905.790006518364,1.23264,1.23279,1.23257,1.23278,EURUSD,
20180329,04:00:00,1550.7100020647,1.23278,1.23298,1.23259,1.23288,EURUSD,
20180329,04:15:00,1014.73000741005,1.23288,1.23295,1.23263,1.23273,EURUSD,
20180329,04:30:00,1566.0200086832,1.23274,1.23304,1.23267,1.23296,EURUSD,
20180329,04:45:00,1290.66000759602,1.23296,1.2331,1.23289,1.23302,EURUSD,
20180329,05:00:00,1974.29999697208,1.23302,1.23302,1.23255,1.23262,EURUSD,
20180329,05:15:00,4755.8000112772,1.23261,1.2329,1.23255,1.23285,EURUSD,
20180329,05:30:00,3445.67001616955,1.23285,1.23351,1.23284,1.23319,EURUSD,
20180329,05:45:00,1496.34000253677,1.23318,1.23344,1.23318,1.23335,EURUSD,
20180329,06:00:00,2512.98000228405,1.23334,1.23334,1.23238,1.23249,EURUSD,
20180329,06:15:00,2918.05001461506,1.23249,1.23284,1.23219,1.23236,EURUSD,
20180329,06:30:00,3696.49001502991,1.23234,1.23267,1.23158,1.23164,EURUSD,
20180329,06:45:00,4050.15000259876,1.23164,1.23178,1.23036,1.23084,EURUSD,
20180329,07:00:00,3934.870023489,1.23061,1.23136,1.2302,1.23112,EURUSD,
20180329,07:15:00,3105.74000096321,1.23112,1.23154,1.23065,1.23126,EURUSD,
20180329,07:30:00,3591.94001097977,1.23127,1.23178,1.22956,1.23008,EURUSD,
20180329,07:45:00,3784.48001015186,1.23007,1.23114,1.22978,1.23085,EURUSD,
20180329,08:00:00,3074.01000750065,1.23085,1.23139,1.23049,1.23061,EURUSD,
20180329,08:15:00,2978.3100066185,1.23064,1.23086,1.23,1.23082,EURUSD,
20180329,08:30:00,3597.62000072002,1.2308,1.23174,1.23073,1.23162,EURUSD,
20180329,08:45:00,3052.18000435829,1.23162,1.23176,1.23056,1.23068,EURUSD,
20180329,09:00:00,3110.93001449108,1.2307,1.23092,1.23016,1.23023,EURUSD,
20180329,09:15:00,2463.62001049519,1.23023,1.23079,1.23003,1.23064,EURUSD,
20180329,09:30:00,1745.1600151062,1.23066,1.23074,1.23017,1.2303,EURUSD,
20180329,09:45:00,2834.86999762058,1.23029,1.23158,1.23028,1.23142,EURUSD,
20180329,10:00:00,2915.82000184059,1.23142,1.23142,1.23054,1.23054,EURUSD,
20180329,10:15:00,2532.85000622272,1.23054,1.23085,1.22975,1.23063,EURUSD,
20180329,10:30:00,2569.62001216412,1.23063,1.2309,1.23041,1.2307,EURUSD,
20180329,10:45:00,3319.14000999928,1.2307,1.23276,1.23069,1.2323,EURUSD,
20180329,11:00:00,3082.88000559807,1.23231,1.23242,1.23171,1.23191,EURUSD,
20180329,11:15:00,3154.20000815392,1.23191,1.23289,1.23184,1.23282,EURUSD,
20180329,11:30:00,3038.86000454426,1.23282,1.23351,1.23246,1.23257,EURUSD,
20180329,11:45:00,3272.49001336098,1.23259,1.23282,1.23172,1.23179,EURUSD,
20180329,12:00:00,3730.73000836372,1.23181,1.23272,1.23147,1.23209,EURUSD,
20180329,12:15:00,2628.98000490665,1.2321,1.23213,1.23138,1.23143,EURUSD,
20180329,12:30:00,3872.97000622749,1.23141,1.23185,1.23107,1.23118,EURUSD,
20180329,12:45:00,3563.20000588894,1.23118,1.23189,1.23066,1.23189,EURUSD,
20180329,13:00:00,4126.2000067234,1.23186,1.23311,1.23175,1.2324,EURUSD,
20180329,13:15:00,3083.89000034332,1.23239,1.23269,1.23222,1.23252,EURUSD,
20180329,13:30:00,4876.43000972271,1.23253,1.23352,1.23241,1.23259,EURUSD,
20180329,13:45:00,3943.60000610352,1.23258,1.23303,1.23221,1.23242,EURUSD,
20180329,14:00:00,4326.29000377655,1.2324,1.23259,1.23173,1.23197,EURUSD,
20180329,14:15:00,3612.78000259399,1.23197,1.23207,1.2312,1.23205,EURUSD,
20180329,14:30:00,3834.72999680042,1.23203,1.23242,1.23125,1.23125,EURUSD,
20180329,14:45:00,5339.8000241518,1.23126,1.23143,1.22971,1.22985,EURUSD,
20180329,15:00:00,5699.51001787186,1.22984,1.23024,1.22923,1.22981,EURUSD,
20180329,15:15:00,4057.7400188446,1.22982,1.23024,1.22961,1.22963,EURUSD,
20180329,15:30:00,3919.98000323772,1.22964,1.22969,1.22862,1.22875,EURUSD,
20180329,15:45:00,3264.38001132011,1.22875,1.22899,1.22838,1.22877,EURUSD,
20180329,16:00:00,3728.49000644684,1.2288,1.22975,1.22878,1.22958,EURUSD,
20180329,16:15:00,3433.07000350952,1.22957,1.23005,1.22933,1.22942,EURUSD,
20180329,16:30:00,3554.78000509739,1.22941,1.22983,1.2288,1.22887,EURUSD,
20180329,16:45:00,2921.46000671387,1.22889,1.22924,1.22866,1.22904,EURUSD,
20180329,17:00:00,3051.98000192642,1.22905,1.22929,1.22856,1.22918,EURUSD,
20180329,17:15:00,2519.18000495434,1.22919,1.2297,1.22911,1.22966,EURUSD,
20180329,17:30:00,1990.50000226498,1.22966,1.22981,1.22926,1.22963,EURUSD,
20180329,17:45:00,3524.56999325752,1.2296,1.23006,1.22941,1.2296,EURUSD,
20180329,18:00:00,3347.32001209259,1.22961,1.23052,1.22937,1.23048,EURUSD,
20180329,18:15:00,2926.97000420094,1.23047,1.2305,1.23008,1.23029,EURUSD,
20180329,18:30:00,2829.32000267506,1.23028,1.23086,1.23025,1.23081,EURUSD,
20180329,18:45:00,3516.23000717163,1.23082,1.23102,1.2303,1.2306,EURUSD,
20180329,19:00:00,2875.05999863148,1.23059,1.23062,1.23033,1.23044,EURUSD,
20180329,19:15:00,1840.76000702381,1.23044,1.23052,1.23029,1.23036,EURUSD,
20180329,19:30:00,1905.14000022411,1.23037,1.23073,1.2303,1.23066,EURUSD,
20180329,19:45:00,2358.54000198841,1.23067,1.2308,1.23033,1.23046,EURUSD,
20180329,20:00:00,1667.76000452042,1.23047,1.23047,1.23024,1.23028,EURUSD,
20180329,20:15:00,1110.64000120759,1.23028,1.23029,1.23001,1.23002,EURUSD,
20180329,20:30:00,685.620001792908,1.23001,1.23009,1.22999,1.23006,EURUSD,
20180329,20:45:00,783.989998586476,1.23007,1.23013,1.22999,1.23002,EURUSD,
20180329,21:00:00,595.760005019605,1.23003,1.23061,1.22996,1.23042,EURUSD,
